file,n_runs,mean_latency_ms,median_latency_ms,p95,p99,best_ms,worst_ms,canonical_transcript,reference,wer
cash_deposit_02.wav,3,5963.245966666591,5933.477999999923,6068.023409999955,6079.983001999958,5873.286999999891,6082.972899999959,would like to deposit money into my account.,would you like to deposit money into my account,0.1111111111111111
cash_deposit_03.wav,3,5983.9806000000335,6044.342000000029,6047.647340000094,6047.9411480001,5859.5851999999695,6048.014600000101,How do I deposit money into my account?,how do I deposit money into my account,0.0
cash_deposit_04.wav,3,5531.318933333334,5495.013500000027,5597.696209999981,5606.823561999977,5489.837899999998,5609.105399999976,Can I make a deposit?,can I make a deposit,0.0
cash_deposit_05.wav,3,6207.3577999999925,6225.82239999997,6259.9329400000215,6262.964988000026,6132.527999999979,6263.723000000027,"Hi, I want to deposit money into my savings account.",hi I want to deposit money into my savings account,0.0
cash_deposit_06.wav,3,5872.8500666666905,5837.104300000078,5959.857010000007,5970.768362000001,5807.949699999995,5973.4962,I'd like to make a deposit.,I'd like to make a deposit,0.0
cash_deposit_07.wav,3,5721.76863333334,5717.886200000066,5787.986029999979,5794.217125999971,5651.6447999999855,5795.774899999969,deposit money into account.,deposit money into account,0.0
cash_deposit_08.wav,3,5748.8205666666845,5726.261300000033,5787.429710000026,5792.866902000025,5725.974199999996,5794.2262000000255,Where can I deposit money?,where can I deposit money,0.0
cash_deposit_09.wav,3,5573.1123666666535,5487.59050000001,5739.251560000002,5761.621432000002,5464.53269999995,5767.213900000002,How can I make a deposit?,how can I make a deposit,0.0
cash_deposit_10.wav,3,6104.8130666667175,6153.720399999997,6269.732740000051,6280.044948000057,5878.0958000000965,6282.623000000058,I'd like to deposit money into my account.,I'd like to deposit money into my account,0.0
latest_transactions_01.wav,3,6144.13356666671,6132.328400000006,6210.072470000079,6216.983054000086,6081.361600000037,6218.710700000088,I'm talking about recent transactions on my card.,tell me about recent transactions on my card,0.25
latest_transactions_02.wav,3,5864.541666666621,5850.252499999897,5890.2764900000075,5893.834178000017,5848.648899999944,5894.72360000002,Please show me my latest transactions.,please show me my latest transactions,0.0
latest_transactions_03.wav,3,5769.015599999989,5828.046100000051,5831.862819999992,5832.202083999987,5646.7137999999295,5832.2868999999855,Show me my recent transaction.,show me my recent transactions,0.2
pay_bill_01.wav,3,5653.441499999985,5593.23889999996,5811.85204999997,5831.284329999971,5530.943200000024,5836.1423999999715,I'd like to make a payment on the bill.,epic to make a payment on the bill,0.25
pay_bill_02.wav,3,6144.441400000005,6169.188599999984,6300.205020000056,6311.850924000062,5949.373199999968,6314.762400000063,"Hi, I want to make an online bill payment.",I want to make an online bill payment,0.125
pay_bill_03.wav,3,5918.0861666667015,5956.079400000021,5998.646070000097,6002.429774000104,5794.803399999978,6003.375700000106,I would like to make a bill payment.,I would like to make a down payment,0.125
pay_bill_04.wav,3,5583.105966666646,5639.671099999987,5646.100970000031,5646.672514000036,5462.831399999914,5646.815400000037,I need to make a payment.,I need to make a payment,0.0
pay_bill_05.wav,3,5618.94129999996,5640.895899999919,5683.749580000017,5687.558796000026,5527.416899999935,5688.511100000028,Make a bill payment.,make a bill payment,0.0
pay_bill_06.wav,3,5798.325199999984,5813.224300000002,5923.249479999947,5933.029495999943,5646.27680000001,5935.474499999941,I'd like to make a payment.,I'd like to make a payment,0.0
pay_bill_07.wav,3,5464.3420999999535,5464.858199999981,5692.764929999896,5713.023305999888,5210.080199999993,5718.087899999887,my bills are due.,my bills are due,0.0
pay_bill_08.wav,3,5896.063433333211,5880.509200000006,6001.676739999834,6012.447187999819,5792.541299999812,6015.139799999815,I want to pay off my entire balance.,I want to pay off my entire balance,0.0
pay_bill_09.wav,3,5774.271299999934,5783.676699999887,5864.905479999993,5872.1258160000025,5665.206299999909,5873.930900000005,I would like to make a payment.,I would like to make a payment,0.0
pay_bill_10.wav,3,5856.0730333333595,5829.020299999911,5914.449560000094,5922.04327200011,5815.2571000000535,5923.941700000114,I'd like to pay my bill.,I'd like to pay my bill,0.0
