file,n_runs,mean_latency_ms,median_latency_ms,p95,p99,best_ms,worst_ms,canonical_transcript,reference,wer
card_issues_05.wav,3,788.7840000136445,790.52700009197,792.4547099974006,792.6260619889945,783.1560999620706,792.6688999868929,TURN A FIGURE OUT WHY MY PAYMENT WAS DECLINED,trying to figure out why my payment was declined,0.2222222222222222
cash_deposit_01.wav,3,700.6443000476187,700.9886000305414,736.7715200874954,739.952224092558,660.1969000184909,740.7474000938237,HOW DO I DEPOSIT MONEY INTO MY ACCOW,how do I deposit money into my account,0.125
cash_deposit_02.wav,3,656.9393999719372,648.0249000014737,693.5326799284667,697.5778159219772,624.2041999939829,698.5890999203548,WU'D LIKE TO DEPOSIT MONEY INTO MY ACCOUNT,would you like to deposit money into my account,0.2222222222222222
cash_deposit_03.wav,3,762.6273333250234,762.3424000339583,766.5506200166419,766.9246840151027,758.5213999263942,767.0182000147179,HOW DO I DEPOSIT MONEY INTO MY ACCOUNT,how do I deposit money into my account,0.0
cash_deposit_04.wav,3,553.7713000473256,546.5437000384554,568.4261200716719,570.3712240746245,543.9127000281587,570.8575000753626,CAN I MAKE A CAPAFI,can I make a deposit,0.2
cash_deposit_05.wav,3,775.0559666504463,771.6101999394596,783.1266900408082,784.1503780498169,769.1513999598101,784.4063000520691,I I WANT TO DEPOSIT MONEY INTO MY SAVINGS ACCOUNT,hi I want to deposit money into my savings account,0.1
cash_deposit_06.wav,3,755.80326661778,749.3351999437436,767.5299599766731,769.1472719796002,748.5229999292642,769.551599980332,I'D LIKE TO MAKE A DEPOSIT,I'd like to make a deposit,0.0
cash_deposit_07.wav,3,773.2027333695441,771.553400089033,798.7946000648662,801.2160400627181,746.2333999574184,801.821400062181,TO PAHAT MONEY INTO ACCOUNT,deposit money into account,0.5
cash_deposit_08.wav,3,808.6218000001585,802.9392999596894,831.4684899989516,834.0044180024415,788.287700037472,834.638400003314,WHERE CAN I DEPOSIT MONEY,where can I deposit money,0.0
cash_deposit_09.wav,3,603.9498999792462,604.6840000199154,605.1183399744332,605.1569479703903,601.9990999484435,605.1665999693796,HOW CAN I MAKE A DEPOSIT,how can I make a deposit,0.0
cash_deposit_10.wav,3,812.6379334134981,818.1866001104936,821.0537300445139,821.3085860386491,798.3549000928178,821.3723000371829,I'D LIKE FOR DEPOSIT MONEY INTO MY ACCOUNT,I'd like to deposit money into my account,0.125
latest_transactions_01.wav,3,906.1416333618885,915.2853999985382,944.0785600570962,946.6379520623013,855.8617000235245,947.2778000636026,THE PAUSE ABOUT LEAPING TRANSACTION PON MY CARD,tell me about recent transactions on my card,0.625
latest_transactions_02.wav,3,706.434900018697,697.119600023143,734.3663700157776,737.677194015123,683.6802000179887,738.5049000149593,PLEASE TELL ME MY LATEST TRANSACTIONS,please show me my latest transactions,0.16666666666666666
latest_transactions_03.wav,3,638.4377666981891,638.2908000377938,648.7426799954847,649.6717359917238,627.1185000659898,649.9039999907836,SHOW ME MY RECENT TRANSACTIONS,show me my recent transactions,0.0
pay_bill_01.wav,3,814.500966691412,827.9778000432998,854.9389199819416,857.3354639764875,757.5905000558123,857.934599975124,I LIKE TO MAKE A PAYMENT ON THE BILL,epic to make a payment on the bill,0.25
pay_bill_02.wav,3,703.3744333311915,683.5820999694988,742.7663699956611,748.0271939979866,677.1988000255078,749.342399998568,I I WANT TO MAKE AN ONLINE BILL PAYMENT,I want to make an online bill payment,0.125
pay_bill_03.wav,3,822.597699977147,822.6393000222743,861.3857399090193,864.8298678989522,779.4629000127316,865.6908998964354,I WOULD LIKE TO MAKE A BILL PAYMENT,I would like to make a down payment,0.125
pay_bill_04.wav,3,644.7591666365042,640.0340999243781,660.3508799802512,662.1568159852177,631.6350999986753,662.6082999864593,I NEED TO MAKE A PAYMENT,I need to make a payment,0.0
pay_bill_05.wav,3,788.7330667193359,793.0356001015753,801.9318300532177,802.7226060489193,770.2433000085875,802.9203000478446,MAKE A BILL PAYMENT,make a bill payment,0.0
pay_bill_06.wav,3,754.3321000024056,767.6296000136063,808.4231799817644,812.049275978934,682.410900015384,812.9557999782264,I'D LIKE TO MAKE A PAYMENT,I'd like to make a payment,0.0
pay_bill_07.wav,3,441.21803327774006,444.7174998931587,447.5509699899703,447.8028339985758,431.0707999393344,447.8658000007272,MY BUILDARE DUE,my bills are due,0.5
pay_bill_08.wav,3,772.1880665825059,775.6754999281839,787.5478499103338,788.6031699087471,752.0216999109834,788.8669999083504,ONT A PAY OFF MY ENTIRE BALANCE,I want to pay off my entire balance,0.375
pay_bill_09.wav,3,497.0063000218943,500.6648999406025,510.5888400692493,511.47096808068454,478.662500041537,511.69150008354336,I WOULD LIKE TO MAKE A PAYMENT,I would like to make a payment,0.0
pay_bill_10.wav,3,717.4081666550288,709.1669999063015,738.5756700416096,741.1897740536369,701.2142000021413,741.8433000566438,I'D LIKE TO PAY MY BILL,I'd like to pay my bill,0.0
