file,run,latency_ms,transcript,meta,reference,wer
balance_06.wav,3,5516.926800000021,Account Balance.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.498625, ""trimmed_duration_s"": 1.352, ""removed_duration_s"": 2.1466250000000002, ""vad_latency_ms"": 50.54610000001958, ""whisper_latency_ms"": 5466.322100000014, ""latency_ms"": 5516.905699999996}",account balance,0.0
balance_07.wav,1,5934.492200000022,Show me my account balance please.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 2.730625, ""trimmed_duration_s"": 1.864, ""removed_duration_s"": 0.8666249999999998, ""vad_latency_ms"": 33.06990000004362, ""whisper_latency_ms"": 5901.36480000001, ""latency_ms"": 5934.475700000007}",show me my account balance please,0.0
balance_07.wav,2,5858.524700000033,Show me my account balance please.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 2.730625, ""trimmed_duration_s"": 1.864, ""removed_duration_s"": 0.8666249999999998, ""vad_latency_ms"": 27.66380000002755, ""whisper_latency_ms"": 5830.807199999981, ""latency_ms"": 5858.508099999995}",show me my account balance please,0.0
balance_07.wav,3,5751.391800000021,Show me my account balance please.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 2.730625, ""trimmed_duration_s"": 1.864, ""removed_duration_s"": 0.8666249999999998, ""vad_latency_ms"": 25.9904999999776, ""whisper_latency_ms"": 5725.3483999999735, ""latency_ms"": 5751.370500000007}",show me my account balance please,0.0
balance_08.wav,1,5685.815699999977,Show me my account balance.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.498625, ""trimmed_duration_s"": 1.96, ""removed_duration_s"": 1.5386250000000001, ""vad_latency_ms"": 63.127099999974234, ""whisper_latency_ms"": 5622.6182000000335, ""latency_ms"": 5685.790599999962}",show me my account balance,0.0
balance_08.wav,2,5729.170600000032,Show me my account balance.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.498625, ""trimmed_duration_s"": 1.96, ""removed_duration_s"": 1.5386250000000001, ""vad_latency_ms"": 35.56180000003906, ""whisper_latency_ms"": 5693.546599999991, ""latency_ms"": 5729.1516999999885}",show me my account balance,0.0
balance_08.wav,3,5700.370700000008,Show me my account balance.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.498625, ""trimmed_duration_s"": 1.96, ""removed_duration_s"": 1.5386250000000001, ""vad_latency_ms"": 34.31930000004968, ""whisper_latency_ms"": 5666.003699999976, ""latency_ms"": 5700.354000000005}",show me my account balance,0.0
balance_09.wav,1,5856.626800000015,Could I see my account balance please?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.584, ""trimmed_duration_s"": 1.704, ""removed_duration_s"": 1.8800000000000001, ""vad_latency_ms"": 53.11919999996917, ""whisper_latency_ms"": 5803.32100000004, ""latency_ms"": 5856.475499999988}",can I see my account balance please,0.14285714285714285
balance_09.wav,2,5788.376200000016,Could I see my account balance please?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.584, ""trimmed_duration_s"": 1.704, ""removed_duration_s"": 1.8800000000000001, ""vad_latency_ms"": 62.80120000002398, ""whisper_latency_ms"": 5725.510299999996, ""latency_ms"": 5788.35939999999}",can I see my account balance please,0.14285714285714285
balance_09.wav,3,5809.576600000014,Could I see my account balance please?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.584, ""trimmed_duration_s"": 1.704, ""removed_duration_s"": 1.8800000000000001, ""vad_latency_ms"": 33.51739999999381, ""whisper_latency_ms"": 5775.889500000005, ""latency_ms"": 5809.440199999983}",can I see my account balance please,0.14285714285714285
balance_10.wav,1,6041.686300000038,You show me my Kermit help balance.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.925375, ""trimmed_duration_s"": 2.248, ""removed_duration_s"": 1.6773749999999996, ""vad_latency_ms"": 35.98820000001979, ""whisper_latency_ms"": 6005.64989999998, ""latency_ms"": 6041.672900000038}",show me my current account balance,0.5
balance_10.wav,2,6125.524199999973,You show me my Kermit help balance.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.925375, ""trimmed_duration_s"": 2.248, ""removed_duration_s"": 1.6773749999999996, ""vad_latency_ms"": 33.63790000003064, ""whisper_latency_ms"": 6091.82979999997, ""latency_ms"": 6125.5069999999705}",show me my current account balance,0.5
balance_10.wav,3,6050.870099999997,You show me my Kermit help balance.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.925375, ""trimmed_duration_s"": 2.248, ""removed_duration_s"": 1.6773749999999996, ""vad_latency_ms"": 48.33969999998544, ""whisper_latency_ms"": 6002.463199999966, ""latency_ms"": 6050.839799999949}",show me my current account balance,0.5
card_issues_01.wav,1,5798.679899999968,Why was my card declined?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.901, ""trimmed_duration_s"": 1.608, ""removed_duration_s"": 2.2929999999999997, ""vad_latency_ms"": 42.328100000020186, ""whisper_latency_ms"": 5756.275599999981, ""latency_ms"": 5798.634299999947}",why was my card declined,0.0
card_issues_01.wav,2,5867.636699999992,Why was my card declined?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.901, ""trimmed_duration_s"": 1.608, ""removed_duration_s"": 2.2929999999999997, ""vad_latency_ms"": 36.63159999996424, ""whisper_latency_ms"": 5830.797800000028, ""latency_ms"": 5867.459800000006}",why was my card declined,0.0
card_issues_01.wav,3,5868.461799999977,Why was my card declined?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.901, ""trimmed_duration_s"": 1.608, ""removed_duration_s"": 2.2929999999999997, ""vad_latency_ms"": 42.192700000043715, ""whisper_latency_ms"": 5826.206299999967, ""latency_ms"": 5868.436599999995}",why was my card declined,0.0
card_issues_02.wav,1,5821.600100000012,I need help activating my code.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.84, ""trimmed_duration_s"": 2.504, ""removed_duration_s"": 1.3359999999999999, ""vad_latency_ms"": 33.37460000000192, ""whisper_latency_ms"": 5788.154499999962, ""latency_ms"": 5821.579700000029}",I need help activating my scars,0.16666666666666666
card_issues_02.wav,2,6026.259799999991,I need help activating my code.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.84, ""trimmed_duration_s"": 2.504, ""removed_duration_s"": 1.3359999999999999, ""vad_latency_ms"": 55.01290000000836, ""whisper_latency_ms"": 5971.188100000007, ""latency_ms"": 6026.2361000000055}",I need help activating my scars,0.16666666666666666
card_issues_02.wav,3,5822.740000000011,I need help activating my code.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.84, ""trimmed_duration_s"": 2.504, ""removed_duration_s"": 1.3359999999999999, ""vad_latency_ms"": 57.62559999999439, ""whisper_latency_ms"": 5765.030700000011, ""latency_ms"": 5822.717899999987}",I need help activating my scars,0.16666666666666666
card_issues_03.wav,1,5730.979100000013,card not working.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.754625, ""trimmed_duration_s"": 1.448, ""removed_duration_s"": 2.306625, ""vad_latency_ms"": 33.33369999995739, ""whisper_latency_ms"": 5697.592299999997, ""latency_ms"": 5730.957999999987}",card not working,0.0
card_issues_03.wav,2,5628.110500000048,card not working.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.754625, ""trimmed_duration_s"": 1.448, ""removed_duration_s"": 2.306625, ""vad_latency_ms"": 58.37909999996782, ""whisper_latency_ms"": 5569.683399999974, ""latency_ms"": 5628.092299999991}",card not working,0.0
card_issues_03.wav,3,5686.3384000000115,card not working.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.754625, ""trimmed_duration_s"": 1.448, ""removed_duration_s"": 2.306625, ""vad_latency_ms"": 36.963700000001154, ""whisper_latency_ms"": 5649.316999999996, ""latency_ms"": 5686.325200000056}",card not working,0.0
card_issues_04.wav,1,5829.604600000039,My card isn't working.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.901, ""trimmed_duration_s"": 1.288, ""removed_duration_s"": 2.6129999999999995, ""vad_latency_ms"": 51.643199999944045, ""whisper_latency_ms"": 5777.854700000034, ""latency_ms"": 5829.537999999957}",my card isn't working,0.0
card_issues_04.wav,2,6164.022299999942,My card isn't working.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.901, ""trimmed_duration_s"": 1.288, ""removed_duration_s"": 2.6129999999999995, ""vad_latency_ms"": 44.0469000000121, ""whisper_latency_ms"": 6119.91009999997, ""latency_ms"": 6164.002099999948}",my card isn't working,0.0
card_issues_04.wav,3,6140.09980000003,My card isn't working.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.901, ""trimmed_duration_s"": 1.288, ""removed_duration_s"": 2.6129999999999995, ""vad_latency_ms"": 42.02789999999368, ""whisper_latency_ms"": 6097.986199999923, ""latency_ms"": 6140.0427999999465}",my card isn't working,0.0
card_issues_05.wav,1,5869.262900000081,trying to figure out why my payment was declined.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.754625, ""trimmed_duration_s"": 2.664, ""removed_duration_s"": 1.0906249999999997, ""vad_latency_ms"": 43.01080000004731, ""whisper_latency_ms"": 5826.0349000000815, ""latency_ms"": 5869.080199999985}",trying to figure out why my payment was declined,0.0
card_issues_05.wav,2,5920.941399999947,trying to figure out why my payment was declined.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.754625, ""trimmed_duration_s"": 2.664, ""removed_duration_s"": 1.0906249999999997, ""vad_latency_ms"": 51.96640000008301, ""whisper_latency_ms"": 5868.918299999905, ""latency_ms"": 5920.921799999974}",trying to figure out why my payment was declined,0.0
card_issues_05.wav,3,5994.973699999946,trying to figure out why my payment was declined.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.754625, ""trimmed_duration_s"": 2.664, ""removed_duration_s"": 1.0906249999999997, ""vad_latency_ms"": 35.77329999995982, ""whisper_latency_ms"": 5959.142300000053, ""latency_ms"": 5994.959799999947}",trying to figure out why my payment was declined,0.0
cash_deposit_01.wav,1,6089.96860000002,How do I deposit money into my account?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.413375, ""trimmed_duration_s"": 2.632, ""removed_duration_s"": 0.7813749999999997, ""vad_latency_ms"": 44.29980000008982, ""whisper_latency_ms"": 6045.61799999999, ""latency_ms"": 6089.955600000053}",how do I deposit money into my account,0.0
cash_deposit_01.wav,2,6008.416999999895,How do I deposit money into my account?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.413375, ""trimmed_duration_s"": 2.632, ""removed_duration_s"": 0.7813749999999997, ""vad_latency_ms"": 30.451100000050246, ""whisper_latency_ms"": 5977.866500000005, ""latency_ms"": 6008.353700000043}",how do I deposit money into my account,0.0
cash_deposit_01.wav,3,6105.890199999976,How do I deposit money into my account?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.413375, ""trimmed_duration_s"": 2.632, ""removed_duration_s"": 0.7813749999999997, ""vad_latency_ms"": 31.281199999966702, ""whisper_latency_ms"": 6074.5549000000665, ""latency_ms"": 6105.872200000022}",how do I deposit money into my account,0.0
cash_deposit_02.wav,1,5873.286999999891,would like to deposit money into my account.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.157375, ""trimmed_duration_s"": 2.504, ""removed_duration_s"": 0.653375, ""vad_latency_ms"": 56.0481999999638, ""whisper_latency_ms"": 5817.1714000000065, ""latency_ms"": 5873.272300000053}",would you like to deposit money into my account,0.1111111111111111
cash_deposit_02.wav,2,6082.972899999959,would like to deposit money into my account.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.157375, ""trimmed_duration_s"": 2.504, ""removed_duration_s"": 0.653375, ""vad_latency_ms"": 29.321600000002945, ""whisper_latency_ms"": 6053.601599999979, ""latency_ms"": 6082.95499999997}",would you like to deposit money into my account,0.1111111111111111
cash_deposit_02.wav,3,5933.477999999923,would like to deposit money into my account.,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.157375, ""trimmed_duration_s"": 2.504, ""removed_duration_s"": 0.653375, ""vad_latency_ms"": 34.607600000072125, ""whisper_latency_ms"": 5898.803199999975, ""latency_ms"": 5933.464999999956}",would you like to deposit money into my account,0.1111111111111111
cash_deposit_03.wav,1,5859.5851999999695,How do I deposit money into my account?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.84, ""trimmed_duration_s"": 2.088, ""removed_duration_s"": 1.7519999999999998, ""vad_latency_ms"": 34.90349999992759, ""whisper_latency_ms"": 5824.622599999998, ""latency_ms"": 5859.5659999999725}",how do I deposit money into my account,0.0
cash_deposit_03.wav,2,6044.342000000029,How do I deposit money into my account?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.84, ""trimmed_duration_s"": 2.088, ""removed_duration_s"": 1.7519999999999998, ""vad_latency_ms"": 41.966900000034, ""whisper_latency_ms"": 6002.1670999999515, ""latency_ms"": 6044.167799999968}",how do I deposit money into my account,0.0
cash_deposit_03.wav,3,6048.014600000101,How do I deposit money into my account?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 3.84, ""trimmed_duration_s"": 2.088, ""removed_duration_s"": 1.7519999999999998, ""vad_latency_ms"": 53.00969999996141, ""whisper_latency_ms"": 5994.94459999994, ""latency_ms"": 6047.994300000028}",how do I deposit money into my account,0.0
cash_deposit_04.wav,1,5489.837899999998,Can I make a deposit?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 2.389375, ""trimmed_duration_s"": 1.416, ""removed_duration_s"": 0.9733749999999999, ""vad_latency_ms"": 32.59859999991477, ""whisper_latency_ms"": 5457.190999999966, ""latency_ms"": 5489.820399999985}",can I make a deposit,0.0
cash_deposit_04.wav,2,5609.105399999976,Can I make a deposit?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 2.389375, ""trimmed_duration_s"": 1.416, ""removed_duration_s"": 0.9733749999999999, ""vad_latency_ms"": 26.001299999961702, ""whisper_latency_ms"": 5583.063400000015, ""latency_ms"": 5609.09300000003}",can I make a deposit,0.0
cash_deposit_04.wav,3,5495.013500000027,Can I make a deposit?,"{""optimization"": ""silero_vad_silence_trimming"", ""speech_detected"": true, ""speech_segment_count"": 1, ""original_duration_s"": 2.389375, ""trimmed_duration_s"": 1.416, ""removed_duration_s"": 0.9733749999999999, ""vad_latency_ms"": 21.403100000043196, ""whisper_latency_ms"": 5473.571800000059, ""latency_ms"": 5495.00159999991}",can I make a deposit,0.0
