file,run,latency_ms,transcript,meta,reference,wer
balance_02.wav,2,7987.663099999992,What is my account balance?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 7987.649800000043}",what is my account balance,0.0
balance_02.wav,3,7368.227999999988,What is my account balance?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 7368.217099999982}",what is my account balance,0.0
balance_03.wav,1,9024.218000000019,Show me my account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 9024.199100000033}",show me my account balance,0.0
balance_03.wav,2,8104.9127999999655,Show me my account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 8104.900600000008}",show me my account balance,0.0
balance_03.wav,3,7297.962999999982,Show me my account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 7297.951499999954}",show me my account balance,0.0
balance_04.wav,1,9445.481900000004,I would like to know what my current account balance shows.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 9445.47449999999}",I would like to know what my current account balance shows,0.0
balance_04.wav,2,8663.505899999962,I would like to know what my current account balance shows.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 8663.49729999996}",I would like to know what my current account balance shows,0.0
balance_04.wav,3,6537.079799999958,I would like to know what my current account balance shows.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6537.07019999996}",I would like to know what my current account balance shows,0.0
balance_05.wav,1,6257.607499999949,What's my current balance?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6257.601000000022}",what's my current balance,0.0
balance_05.wav,2,6025.957600000027,What's my current balance?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6025.95070000001}",what's my current balance,0.0
balance_05.wav,3,5448.024399999951,What's my current balance?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5448.016699999982}",what's my current balance,0.0
balance_06.wav,1,5748.328300000026,Account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5748.321999999973}",account balance,0.0
balance_06.wav,2,5441.253800000027,Account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5441.248300000041}",account balance,0.0
balance_06.wav,3,5522.671100000025,Account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5522.66480000003}",account balance,0.0
balance_07.wav,1,5563.323799999978,Show me my account balance please.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5563.316999999984}",show me my account balance please,0.0
balance_07.wav,2,5735.059200000023,Show me my account balance please.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5735.049500000003}",show me my account balance please,0.0
balance_07.wav,3,5776.784000000021,Show me my account balance please.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5776.775600000008}",show me my account balance please,0.0
balance_08.wav,1,5725.590699999998,Show me my account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5725.580600000001}",show me my account balance,0.0
balance_08.wav,2,5814.235600000018,Show me my account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5814.225700000008}",show me my account balance,0.0
balance_08.wav,3,5623.341699999969,Show me my account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5623.333799999955}",show me my account balance,0.0
balance_09.wav,1,5892.935899999998,Could I see my account balance please?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5892.9279999999835}",can I see my account balance please,0.14285714285714285
balance_09.wav,2,6002.777400000014,Could I see my account balance please?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6002.7689000000355}",can I see my account balance please,0.14285714285714285
balance_09.wav,3,6064.232300000014,Could I see my account balance please?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6064.221799999985}",can I see my account balance please,0.14285714285714285
balance_10.wav,1,6099.948499999982,You show me my current account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6099.940000000004}",show me my current account balance,0.16666666666666666
balance_10.wav,2,6097.761199999979,You show me my current account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6097.751599999981}",show me my current account balance,0.16666666666666666
balance_10.wav,3,5977.6279999999815,You show me my current account balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5977.61509999998}",show me my current account balance,0.16666666666666666
card_issues_01.wav,1,5995.585099999971,Why was my card declined?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5995.574399999952}",why was my card declined,0.0
card_issues_01.wav,2,5798.371499999974,Why was my card declined?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5798.360400000036}",why was my card declined,0.0
card_issues_01.wav,3,5746.452499999976,Why was my card declined?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5746.4417000000485}",why was my card declined,0.0
card_issues_02.wav,1,5874.454200000002,I need help activating my code.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5874.444799999992}",I need help activating my scars,0.16666666666666666
card_issues_02.wav,2,5732.555100000013,I need help activating my code.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5732.546500000012}",I need help activating my scars,0.16666666666666666
card_issues_02.wav,3,5696.344400000044,I need help activating my code.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5696.335099999942}",I need help activating my scars,0.16666666666666666
card_issues_03.wav,1,5641.57739999996,Card not working.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5641.568799999959}",card not working,0.0
card_issues_03.wav,2,5617.616999999996,Card not working.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5617.606300000034}",card not working,0.0
card_issues_03.wav,3,5570.413500000086,Card not working.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5570.403600000077}",card not working,0.0
card_issues_04.wav,1,5449.5549000000665,My card isn't working.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5449.545499999999}",my card isn't working,0.0
card_issues_04.wav,2,4696.485899999971,My card isn't working.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 4696.479199999999}",my card isn't working,0.0
card_issues_04.wav,3,5391.632299999969,My card isn't working.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5391.625200000021}",my card isn't working,0.0
card_issues_05.wav,1,5644.182999999998,trying to figure out why my payment was declined,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5644.17329999992}",trying to figure out why my payment was declined,0.0
card_issues_05.wav,2,5904.19739999993,trying to figure out why my payment was declined,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5904.186799999934}",trying to figure out why my payment was declined,0.0
card_issues_05.wav,3,6196.87579999993,trying to figure out why my payment was declined,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6196.865099999968}",trying to figure out why my payment was declined,0.0
cash_deposit_01.wav,1,6207.728900000006,How do I deposit money into my account?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6207.71840000009}",how do I deposit money into my account,0.0
cash_deposit_01.wav,2,6029.650400000037,How do I deposit money into my account?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6029.641099999935}",how do I deposit money into my account,0.0
cash_deposit_01.wav,3,6106.205300000056,How do I deposit money into my account?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6106.196000000068}",how do I deposit money into my account,0.0
cash_deposit_02.wav,1,6287.60920000002,I would like to deposit money into my account.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6287.60079999995}",would you like to deposit money into my account,0.2222222222222222
cash_deposit_02.wav,2,6018.291399999953,I would like to deposit money into my account.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6018.285099999957}",would you like to deposit money into my account,0.2222222222222222
cash_deposit_02.wav,3,5765.771499999914,I would like to deposit money into my account.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5765.762900000027}",would you like to deposit money into my account,0.2222222222222222
cash_deposit_03.wav,1,5769.8080999999775,How do I deposit money into my account?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5769.799999999918}",how do I deposit money into my account,0.0
cash_deposit_03.wav,2,5801.405599999953,How do I deposit money into my account?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5801.396400000044}",how do I deposit money into my account,0.0
cash_deposit_03.wav,3,5976.769600000011,How do I deposit money into my account?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5976.7590000000155}",how do I deposit money into my account,0.0
cash_deposit_04.wav,1,5508.87350000005,Can I make a deposit?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5508.865700000001}",can I make a deposit,0.0
cash_deposit_04.wav,2,5527.716199999986,Can I make a deposit?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5527.705399999945}",can I make a deposit,0.0
cash_deposit_04.wav,3,5638.212700000054,Can I make a deposit?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5638.204999999971}",can I make a deposit,0.0
cash_deposit_05.wav,1,6120.075799999995,"Hi, I want to deposit money into my savings account.","{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6120.036599999935}",hi I want to deposit money into my savings account,0.0
cash_deposit_05.wav,2,6068.263999999999,"Hi, I want to deposit money into my savings account.","{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6068.253100000106}",hi I want to deposit money into my savings account,0.0
cash_deposit_05.wav,3,6121.720099999948,"Hi, I want to deposit money into my savings account.","{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6121.708499999954}",hi I want to deposit money into my savings account,0.0
cash_deposit_06.wav,1,6122.321599999964,I'd like to make a deposit.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6122.311599999989}",I'd like to make a deposit,0.0
cash_deposit_06.wav,2,5920.256499999937,I'd like to make a deposit.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5920.245799999975}",I'd like to make a deposit,0.0
cash_deposit_06.wav,3,5856.8669,I'd like to make a deposit.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5856.856899999912}",I'd like to make a deposit,0.0
cash_deposit_07.wav,1,5623.304599999983,Deposit money into account.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5623.2939000000215}",deposit money into account,0.0
cash_deposit_07.wav,2,5634.231999999997,Deposit money into account.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5634.221900000057}",deposit money into account,0.0
cash_deposit_07.wav,3,5686.184499999968,Deposit money into account.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5686.175100000014}",deposit money into account,0.0
cash_deposit_08.wav,1,5446.164199999998,Where can I deposit money?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5446.153299999992}",where can I deposit money,0.0
cash_deposit_08.wav,2,5645.872000000054,Where can I deposit money?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5645.861600000103}",where can I deposit money,0.0
cash_deposit_08.wav,3,5736.723999999981,Where can I deposit money?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5736.713800000075}",where can I deposit money,0.0
cash_deposit_09.wav,1,6003.064900000027,How can I make a deposit?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6003.056300000026}",how can I make a deposit,0.0
cash_deposit_09.wav,2,5779.078899999945,How can I make a deposit?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5779.06710000002}",how can I make a deposit,0.0
cash_deposit_09.wav,3,5779.820199999904,How can I make a deposit?,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5779.8091999999315}",how can I make a deposit,0.0
cash_deposit_10.wav,1,6130.146599999989,I'd like to deposit money into my account.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6130.139900000017}",I'd like to deposit money into my account,0.0
cash_deposit_10.wav,2,5858.080199999904,I'd like to deposit money into my account.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5858.070999999995}",I'd like to deposit money into my account,0.0
cash_deposit_10.wav,3,5898.859199999947,I'd like to deposit money into my account.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5898.848200000089}",I'd like to deposit money into my account,0.0
latest_transactions_01.wav,1,5704.587199999992,I'm talking about recent transactions on my card.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5704.577499999914}",tell me about recent transactions on my card,0.25
latest_transactions_01.wav,2,5965.486400000032,I'm talking about recent transactions on my card.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5965.476699999954}",tell me about recent transactions on my card,0.25
latest_transactions_01.wav,3,6002.69830000002,I'm talking about recent transactions on my card.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6002.691200000072}",tell me about recent transactions on my card,0.25
latest_transactions_02.wav,1,5642.058300000031,Please show me my latest transactions.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5642.040899999984}",please show me my latest transactions,0.0
latest_transactions_02.wav,2,5518.963999999983,Please show me my latest transactions.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5518.956399999979}",please show me my latest transactions,0.0
latest_transactions_02.wav,3,5602.612700000009,Please show me my latest transactions.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5602.604000000042}",please show me my latest transactions,0.0
latest_transactions_03.wav,1,5471.861699999977,Show me my recent transactions.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5471.851300000026}",show me my recent transactions,0.0
latest_transactions_03.wav,2,5592.540399999962,Show me my recent transactions.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5592.530599999918}",show me my recent transactions,0.0
latest_transactions_03.wav,3,5381.29779999997,Show me my recent transactions.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5381.288200000085}",show me my recent transactions,0.0
pay_bill_01.wav,1,5830.759000000057,I'd like to make a payment on the bill.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5830.74709999994}",epic to make a payment on the bill,0.25
pay_bill_01.wav,2,6046.968900000024,I'd like to make a payment on the bill.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6046.958899999936}",epic to make a payment on the bill,0.25
pay_bill_01.wav,3,5736.438300000032,I'd like to make a payment on the bill.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5736.425499999996}",epic to make a payment on the bill,0.25
pay_bill_02.wav,1,5976.608400000032,"Hi, I want to make an online bill payment.","{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5976.587099999961}",I want to make an online bill payment,0.125
pay_bill_02.wav,2,5830.867099999978,"Hi, I want to make an online bill payment.","{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5830.8571999999685}",I want to make an online bill payment,0.125
pay_bill_02.wav,3,5694.790799999964,"Hi, I want to make an online bill payment.","{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5694.783899999948}",I want to make an online bill payment,0.125
pay_bill_03.wav,1,6410.725599999978,I would like to make a bill payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6410.715100000061}",I would like to make a down payment,0.125
pay_bill_03.wav,2,6116.450299999997,I would like to make a bill payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6116.439700000001}",I would like to make a down payment,0.125
pay_bill_03.wav,3,6064.036100000067,I would like to make a bill payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6064.025600000036}",I would like to make a down payment,0.125
pay_bill_04.wav,1,5952.235100000053,I need to make a payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5952.224300000012}",I need to make a payment,0.0
pay_bill_04.wav,2,5923.819900000012,I need to make a payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5923.810199999934}",I need to make a payment,0.0
pay_bill_04.wav,3,6010.541699999976,I need to make a payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6010.528999999906}",I need to make a payment,0.0
pay_bill_05.wav,1,5719.358800000009,Make a bill payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5719.345099999941}",make a bill payment,0.0
pay_bill_05.wav,2,5939.06370000002,Make a bill payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5939.053299999955}",make a bill payment,0.0
pay_bill_05.wav,3,5797.872699999971,Make a bill payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5797.862399999985}",make a bill payment,0.0
pay_bill_06.wav,1,5454.685700000027,I'd like to make a payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5454.671699999949}",I'd like to make a payment,0.0
pay_bill_06.wav,2,5683.410300000105,I'd like to make a payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5683.402300000125}",I'd like to make a payment,0.0
pay_bill_06.wav,3,5899.209400000018,I'd like to make a payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5899.199899999985}",I'd like to make a payment,0.0
pay_bill_07.wav,1,5726.899199999934,My bills are due.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5726.891399999886}",my bills are due,0.0
pay_bill_07.wav,2,5714.329499999849,My bills are due.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5714.322400000128}",my bills are due,0.0
pay_bill_07.wav,3,5450.56529999988,My bills are due.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5450.55810000008}",my bills are due,0.0
pay_bill_08.wav,1,6059.815600000093,I want to pay off my entire balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6059.804299999996}",I want to pay off my entire balance,0.0
pay_bill_08.wav,2,5880.999499999916,I want to pay off my entire balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5880.988299999899}",I want to pay off my entire balance,0.0
pay_bill_08.wav,3,6034.44219999983,I want to pay off my entire balance.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 6034.432899999956}",I want to pay off my entire balance,0.0
pay_bill_09.wav,1,5733.351100000164,I would like to make a payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5733.343399999967}",I would like to make a payment,0.0
pay_bill_09.wav,2,5783.986200000072,I would like to make a payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5783.9769999998225}",I would like to make a payment,0.0
pay_bill_09.wav,3,5879.237399999965,I would like to make a payment.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5879.227899999933}",I would like to make a payment,0.0
pay_bill_10.wav,1,5665.057700000034,I'd like to pay my bill.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5665.046000000075}",I'd like to pay my bill,0.0
pay_bill_10.wav,2,5767.797300000211,I'd like to pay my bill.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5767.787300000009}",I'd like to pay my bill,0.0
pay_bill_10.wav,3,5749.426999999969,I'd like to pay my bill.,"{""optimization"": ""no_previous_text_conditioning"", ""condition_on_previous_text"": false, ""latency_ms"": 5749.418299999888}",I'd like to pay my bill,0.0
