file,n_runs,mean_latency_ms,median_latency_ms,p95,p99,best_ms,worst_ms,canonical_transcript,reference,wer
card_issues_03.wav,3,8345.477733333306,8298.062200000004,8618.810679999979,8647.321655999976,8083.92159999994,8654.449399999976,Card not working.,card not working,0.0
card_issues_04.wav,3,10166.244799999997,10130.37149999991,11869.877460000065,12024.500212000079,8305.206999999995,12063.155900000083,My card isn't working.,my card isn't working,0.0
card_issues_05.wav,3,8467.165599999968,8491.792199999963,8499.243210000008,8499.905522000012,8409.633499999927,8500.071100000014,trying to figure out why my payment was declined,trying to figure out why my payment was declined,0.0
cash_deposit_01.wav,3,8500.205566666675,8483.135100000027,8531.243249999965,8535.519529999961,8480.893000000036,8536.58859999996,How do I deposit money into my account?,how do I deposit money into my account,0.0
cash_deposit_02.wav,3,8719.875133333366,8795.969900000046,8803.037780000044,8803.666036000046,8559.832400000005,8803.823100000045,I would like to deposit money into my account.,would you like to deposit money into my account,0.2222222222222222
cash_deposit_03.wav,3,8403.51583333332,8387.557199999947,8447.92379999999,8453.289719999993,8368.35910000002,8454.631199999994,How do I deposit money into my account?,how do I deposit money into my account,0.0
cash_deposit_04.wav,3,8706.779766666688,8711.191299999995,8895.746829999984,8912.151765999983,8492.89500000009,8916.252999999982,Can I make a deposit?,can I make a deposit,0.0
cash_deposit_05.wav,3,8923.984466666676,8929.359900000009,8995.945229999994,9001.863925999993,8839.249900000028,9003.343599999993,"Hi, I want to deposit money into my savings account.",hi I want to deposit money into my savings account,0.0
cash_deposit_06.wav,3,10636.312166666698,10911.617100000058,12002.891039999997,12099.893167999991,8873.175700000047,12124.14369999999,I'd like to make a deposit.,I'd like to make a deposit,0.0
cash_deposit_07.wav,3,11281.921733333282,12196.279699999992,12574.59721999993,12608.225443999925,9032.852999999932,12616.632499999923,Deposit money into account.,deposit money into account,0.0
cash_deposit_08.wav,3,8694.290299999997,8545.085999999856,8992.52415000003,9032.296430000046,8495.545400000083,9042.23950000005,Where can I deposit money?,where can I deposit money,0.0
cash_deposit_09.wav,3,8491.779866666624,8514.696299999969,8519.81396999995,8520.268873999948,8440.260699999953,8520.382599999948,How can I make a deposit?,how can I make a deposit,0.0
cash_deposit_10.wav,3,8701.677533333319,8723.175099999935,8730.873429999929,8731.557725999928,8650.128700000096,8731.728799999928,I'd like to deposit money into my account.,I'd like to deposit money into my account,0.0
latest_transactions_01.wav,3,8692.4481333333,8636.85109999983,8808.9430700001,8824.240134000123,8612.42889999994,8828.06440000013,I'm talking about recent transactions on my card.,tell me about recent transactions on my card,0.25
latest_transactions_02.wav,3,8694.02800000004,8695.315899999969,8899.623190000102,8917.783838000114,8464.444100000037,8922.324000000117,Please show me my latest transactions.,please show me my latest transactions,0.0
latest_transactions_03.wav,3,8478.051833333438,8495.18890000013,8536.758010000085,8540.453042000081,8397.589800000105,8541.37680000008,Show me my recent transactions.,show me my recent transactions,0.0
pay_bill_01.wav,3,8989.779800000028,9066.857600000048,9156.182330000023,9164.122306000023,8736.37450000001,9166.107300000021,I'd like to make a payment on the bill.,epic to make a payment on the bill,0.25
pay_bill_02.wav,3,8932.30983333327,8905.854800000043,9010.135279999962,9019.404655999955,8869.352699999808,9021.721999999954,"Hi, I want to make an online bill payment.",I want to make an online bill payment,0.125
pay_bill_03.wav,3,8854.653699999972,8933.881299999939,8954.828620000011,8956.690604000018,8672.923699999956,8957.15610000002,I would like to make a bill payment.,I would like to make a down payment,0.125
pay_bill_04.wav,3,8474.077833333316,8485.121800000115,8504.375589999972,8506.08703799996,8430.596799999876,8506.514899999956,I need to make a payment.,I need to make a payment,0.0
pay_bill_05.wav,3,8513.960966666597,8298.548999999866,8976.34439999997,9036.59287999998,8191.678899999943,9051.654999999982,Make a bill payment.,make a bill payment,0.0
pay_bill_06.wav,3,8776.037133333375,8722.741000000042,8867.71084000004,8880.59704800004,8721.551800000043,8883.81860000004,I'd like to make a payment.,I'd like to make a payment,0.0
pay_bill_07.wav,3,8439.484566666655,8364.708900000096,8660.374470000033,8686.655854000028,8260.518599999841,8693.226200000026,My bills are due.,my bills are due,0.0
pay_bill_08.wav,3,8579.755433333276,8588.43929999989,8634.28628999993,8638.361577999935,8511.4466,8639.380399999936,I want to pay off my entire balance.,I want to pay off my entire balance,0.0
pay_bill_09.wav,3,8547.563233333372,8540.144199999986,8572.560310000132,8575.441742000145,8526.383399999986,8576.162100000147,I would like to make a payment.,I would like to make a payment,0.0
pay_bill_10.wav,3,8775.46069999994,8828.875400000015,8904.083899999932,8910.769099999925,8585.06629999988,8912.440399999923,I'd like to pay my bill.,I'd like to pay my bill,0.0
