file,run,latency_ms,transcript,meta,reference,wer
balance_07.wav,3,2888.787099996989,Show me my account balance please.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2888.7823000040953}",show me my account balance please,0.0
balance_08.wav,1,2905.953099994804,Show me my account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2905.9471000000485}",show me my account balance,0.0
balance_08.wav,2,2903.644899997744,Show me my account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2903.639699994528}",show me my account balance,0.0
balance_08.wav,3,3061.06319999526,Show me my account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3061.058100000082}",show me my account balance,0.0
balance_09.wav,1,2963.0363999967813,Could I see my account balance please?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2963.030799997796}",can I see my account balance please,0.14285714285714285
balance_09.wav,2,3018.7833000018145,Could I see my account balance please?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3018.777700002829}",can I see my account balance please,0.14285714285714285
balance_09.wav,3,3016.644500006805,Could I see my account balance please?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3016.639800000121}",can I see my account balance please,0.14285714285714285
balance_10.wav,1,3077.1942999999737,You show me my current account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3077.1887000009883}",show me my current account balance,0.16666666666666666
balance_10.wav,2,3005.6247000029543,You show me my current account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3005.618700000923}",show me my current account balance,0.16666666666666666
balance_10.wav,3,2921.629300006316,You show me my current account balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2921.6240999958245}",show me my current account balance,0.16666666666666666
card_issues_01.wav,1,2956.543699998292,Why was my card declined?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2956.5371999997296}",why was my card declined,0.0
card_issues_01.wav,2,2885.189000000537,Why was my card declined?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2885.1840999996057}",why was my card declined,0.0
card_issues_01.wav,3,2925.164100000984,Why was my card declined?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2925.1593000008143}",why was my card declined,0.0
card_issues_02.wav,1,3036.1298999996507,I need help activating my code.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3036.1243000006652}",I need help activating my scars,0.16666666666666666
card_issues_02.wav,2,2915.005000002566,I need help activating my code.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2915.0001000016346}",I need help activating my scars,0.16666666666666666
card_issues_02.wav,3,2934.8645999998553,I need help activating my code.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2934.8594000039157}",I need help activating my scars,0.16666666666666666
card_issues_03.wav,1,2935.838999997941,Card not working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2935.8334000062314}",card not working,0.0
card_issues_03.wav,2,2909.988200000953,Card not working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2909.981999997399}",card not working,0.0
card_issues_03.wav,3,2945.2193999968586,Card not working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2945.213999999396}",card not working,0.0
card_issues_04.wav,1,2953.5982000015792,My card isn't working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2953.5925000018324}",my card isn't working,0.0
card_issues_04.wav,2,2951.8121000000974,My card isn't working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2951.8064000003505}",my card isn't working,0.0
card_issues_04.wav,3,3011.2131999994745,My card isn't working.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3011.2074999997276}",my card isn't working,0.0
card_issues_05.wav,1,3302.2884000019985,trying to figure out why my payment was declined,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3302.2829000037746}",trying to figure out why my payment was declined,0.0
card_issues_05.wav,2,3168.8065999987884,trying to figure out why my payment was declined,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3168.8011000005645}",trying to figure out why my payment was declined,0.0
card_issues_05.wav,3,3040.1631999993697,trying to figure out why my payment was declined,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3040.157800001907}",trying to figure out why my payment was declined,0.0
cash_deposit_01.wav,1,3013.0048999999417,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3012.9999999990105}",how do I deposit money into my account,0.0
cash_deposit_01.wav,2,3003.484799999569,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3003.4795999963535}",how do I deposit money into my account,0.0
cash_deposit_01.wav,3,3137.640000000829,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3137.6350999998976}",how do I deposit money into my account,0.0
cash_deposit_02.wav,1,3062.809399998514,I would like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3062.8041999952984}",would you like to deposit money into my account,0.2222222222222222
cash_deposit_02.wav,2,3194.1363000005367,I would like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3194.1313999996055}",would you like to deposit money into my account,0.2222222222222222
cash_deposit_02.wav,3,3682.715899994946,I would like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3682.710599998245}",would you like to deposit money into my account,0.2222222222222222
cash_deposit_03.wav,1,3468.992200003413,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3468.986899999436}",how do I deposit money into my account,0.0
cash_deposit_03.wav,2,3279.1727999938303,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3279.1673000028823}",how do I deposit money into my account,0.0
cash_deposit_03.wav,3,3434.031500000856,How do I deposit money into my account?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3434.026499999163}",how do I deposit money into my account,0.0
cash_deposit_04.wav,1,3740.6709999995655,Can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3740.6652999998187}",can I make a deposit,0.0
cash_deposit_04.wav,2,3524.000799996429,Can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3523.9958000020124}",can I make a deposit,0.0
cash_deposit_04.wav,3,4063.6753999933717,Can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 4063.6690000028466}",can I make a deposit,0.0
cash_deposit_05.wav,1,3709.8880000048666,"Hi, I want to deposit money into my savings account.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3709.881900002074}",hi I want to deposit money into my savings account,0.0
cash_deposit_05.wav,2,3678.9285999984713,"Hi, I want to deposit money into my savings account.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3678.9227000044775}",hi I want to deposit money into my savings account,0.0
cash_deposit_05.wav,3,3295.971700004884,"Hi, I want to deposit money into my savings account.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3295.9666999959154}",hi I want to deposit money into my savings account,0.0
cash_deposit_06.wav,1,2976.498200005153,I'd like to make a deposit.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2976.4930000019376}",I'd like to make a deposit,0.0
cash_deposit_06.wav,2,2956.296900003508,I'd like to make a deposit.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2956.2923000048613}",I'd like to make a deposit,0.0
cash_deposit_06.wav,3,3002.157899994927,I'd like to make a deposit.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3002.153300003556}",I'd like to make a deposit,0.0
cash_deposit_07.wav,1,2908.2855000015115,Deposit money into account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2908.2796000002418}",deposit money into account,0.0
cash_deposit_07.wav,2,2980.3526000032434,Deposit money into account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2980.3476000015507}",deposit money into account,0.0
cash_deposit_07.wav,3,2929.7157999972114,Deposit money into account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2929.7097000016947}",deposit money into account,0.0
cash_deposit_08.wav,1,2965.204400003131,Where can I deposit money?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2965.1984999945853}",where can I deposit money,0.0
cash_deposit_08.wav,2,2990.6527000057395,Where can I deposit money?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2990.647999999055}",where can I deposit money,0.0
cash_deposit_08.wav,3,2923.022900002252,Where can I deposit money?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2923.0172999959905}",where can I deposit money,0.0
cash_deposit_09.wav,1,2974.0320999990217,How can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2974.0266000007978}",how can I make a deposit,0.0
cash_deposit_09.wav,2,2963.171899995359,How can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2963.1669000009424}",how can I make a deposit,0.0
cash_deposit_09.wav,3,3015.494500003115,How can I make a deposit?,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3015.4891000056523}",how can I make a deposit,0.0
cash_deposit_10.wav,1,3039.7913999986486,I'd like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3039.784699998563}",I'd like to deposit money into my account,0.0
cash_deposit_10.wav,2,2982.2434000016074,I'd like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2982.238000004145}",I'd like to deposit money into my account,0.0
cash_deposit_10.wav,3,3041.079099995841,I'd like to deposit money into my account.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3041.073599997617}",I'd like to deposit money into my account,0.0
latest_transactions_01.wav,1,3045.254800003022,I'm talking about recent transactions on my card.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3045.245300003444}",tell me about recent transactions on my card,0.25
latest_transactions_01.wav,2,3092.030899999372,I'm talking about recent transactions on my card.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3092.024199999287}",tell me about recent transactions on my card,0.25
latest_transactions_01.wav,3,3072.0021999950404,I'm talking about recent transactions on my card.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3071.9972000006237}",tell me about recent transactions on my card,0.25
latest_transactions_02.wav,1,3027.1771999978228,Please show me my latest transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3027.172200003406}",please show me my latest transactions,0.0
latest_transactions_02.wav,2,2976.7718000002787,Please show me my latest transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2976.766599997063}",please show me my latest transactions,0.0
latest_transactions_02.wav,3,2994.271800002025,Please show me my latest transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2994.266699999571}",please show me my latest transactions,0.0
latest_transactions_03.wav,1,2965.7913999981247,Show me my recent transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2965.7853999960935}",show me my recent transactions,0.0
latest_transactions_03.wav,2,2928.6886000045342,Show me my recent transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2928.683300000557}",show me my recent transactions,0.0
latest_transactions_03.wav,3,2943.5864000042784,Show me my recent transactions.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2943.5811000003014}",show me my recent transactions,0.0
pay_bill_01.wav,1,3078.6493999985396,I'd like to make a payment on the bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3078.6441000018385}",epic to make a payment on the bill,0.25
pay_bill_01.wav,2,3044.069399998989,I'd like to make a payment on the bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3044.0635999984806}",epic to make a payment on the bill,0.25
pay_bill_01.wav,3,3093.747099999746,I'd like to make a payment on the bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3093.7422000060906}",epic to make a payment on the bill,0.25
pay_bill_02.wav,1,3051.9949000008637,"Hi, I want to make an online bill payment.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3051.989899999171}",I want to make an online bill payment,0.125
pay_bill_02.wav,2,3060.9116999985417,"Hi, I want to make an online bill payment.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3060.9058999980334}",I want to make an online bill payment,0.125
pay_bill_02.wav,3,3120.5436999953235,"Hi, I want to make an online bill payment.","{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3120.5382000043755}",I want to make an online bill payment,0.125
pay_bill_03.wav,1,2982.3150000011083,I would like to make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2982.310100000177}",I would like to make a down payment,0.125
pay_bill_03.wav,2,3001.3394999987213,I would like to make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3001.333899999736}",I would like to make a down payment,0.125
pay_bill_03.wav,3,3071.011699998053,I would like to make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3071.006700003636}",I would like to make a down payment,0.125
pay_bill_04.wav,1,2947.825000002922,I need to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2947.8193999966606}",I need to make a payment,0.0
pay_bill_04.wav,2,2973.357800001395,I need to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2973.3527999997023}",I need to make a payment,0.0
pay_bill_04.wav,3,2984.030100000382,I need to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2984.0249000044423}",I need to make a payment,0.0
pay_bill_05.wav,1,2897.054899993236,Make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2897.0492999942508}",make a bill payment,0.0
pay_bill_05.wav,2,2899.04270000261,Make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2899.038000003202}",make a bill payment,0.0
pay_bill_05.wav,3,2910.034900000028,Make a bill payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2910.0279999984195}",make a bill payment,0.0
pay_bill_06.wav,1,2989.6202000018093,I'd like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2989.6146999963094}",I'd like to make a payment,0.0
pay_bill_06.wav,2,3052.8744000039296,I'd like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3052.8690999999526}",I'd like to make a payment,0.0
pay_bill_06.wav,3,3090.174199998728,I'd like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3090.167999995174}",I'd like to make a payment,0.0
pay_bill_07.wav,1,2866.222500000731,My bills are due.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2866.2162000036915}",my bills are due,0.0
pay_bill_07.wav,2,2910.96010000183,My bills are due.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2910.954099999799}",my bills are due,0.0
pay_bill_07.wav,3,2898.5229000027175,My bills are due.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2898.5178000002634}",my bills are due,0.0
pay_bill_08.wav,1,2990.5765000003157,I want to pay off my entire balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2990.5712000036146}",I want to pay off my entire balance,0.0
pay_bill_08.wav,2,3030.4487999965204,I want to pay off my entire balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3030.443600000581}",I want to pay off my entire balance,0.0
pay_bill_08.wav,3,2996.997599999304,I want to pay off my entire balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2996.993000000657}",I want to pay off my entire balance,0.0
pay_bill_09.wav,1,2965.9743000011076,I would like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2965.9689999971306}",I would like to make a payment,0.0
pay_bill_09.wav,2,3016.2294000037946,I would like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3016.224199993303}",I would like to make a payment,0.0
pay_bill_09.wav,3,2982.2962999969604,I would like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2982.291400003305}",I would like to make a payment,0.0
pay_bill_10.wav,1,2958.738199995423,I'd like to pay my bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2958.732200000668}",I'd like to pay my bill,0.0
pay_bill_10.wav,2,3055.3536000006716,I'd like to pay my bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3055.3483000039705}",I'd like to pay my bill,0.0
pay_bill_10.wav,3,3075.2550000033807,I'd like to pay my bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 3075.249800000165}",I'd like to pay my bill,0.0
